ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
726	"ENSG00000072501.19"	"SMC1A"	chrX	-	53394777	53394888	53383096	53383253	53396226	53396378	726	58	4			148	74	NA	NA	0.879		NA
727	"ENSG00000072501.19"	"SMC1A"	chrX	-	53405770	53405956	53405492	53405672	53409061	53409269	727	102	2			148	74	NA	NA	0.962		NA
728	"ENSG00000072501.19"	"SMC1A"	chrX	-	53411994	53412253	53411760	53411901	53414757	53414870	728	93	3			148	74	NA	NA	0.939		NA
729	"ENSG00000072501.19"	"SMC1A"	chrX	-	53421894	53422040	53414980	53415169	53422491	53422728	729	7	78			148	74	NA	NA	0.043		NA
742	"ENSG00000126012.13"	"KDM5C"	chrX	-	53210675	53210857	53208890	53210576	53211496	53211655	742	260	21			148	74	NA	NA	0.861		NA
743	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211786	53211906	53211496	53211655	53214688	53214847	743	313	4			148	74	NA	NA	0.975		NA
744	"ENSG00000126012.13"	"KDM5C"	chrX	-	53218275	53218398	53217795	53217966	53220838	53220916	744	352	24			148	74	NA	NA	0.88		NA
745	"ENSG00000126012.13"	"KDM5C"	chrX	-	53218563	53218712	53218314	53218398	53220838	53220916	745	2	182			148	74	NA	NA	0.005		NA
746	"ENSG00000126012.13"	"KDM5C"	chrX	-	53220838	53220916	53217795	53217966	53224739	53224801	746	142	0			148	74	NA	NA	1.0		NA
747	"ENSG00000126012.13"	"KDM5C"	chrX	-	53221687	53221730	53220838	53220916	53224739	53225208	747	60	118			117	74	NA	NA	0.243		NA
748	"ENSG00000232593.7"	"KANTR"	chrX	+	53094399	53094474	53094144	53094284	53099471	53099608	748	11	0			148	74	NA	NA	1.0		NA
774	"ENSG00000049768.17"	"FOXP3"	chrX	-	49255428	49255509	49253916	49254067	49255714	49255802	774	10	0			148	74	NA	NA	1.0		NA
783	"ENSG00000243279.4"	"PRAF2"	chrX	-	49072432	49072650	49071160	49072008	49073808	49074002	783	45	0			148	74	NA	NA	1.0		NA
784	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49053571	49053877	49062234	49062289	784	28	2			148	74	NA	NA	0.875		NA
785	"ENSG00000147144.13"	"CCDC120"	chrX	+	49065035	49065098	49064369	49064664	49065453	49065628	785	8	3			137	74	NA	NA	0.59		NA
786	"ENSG00000068308.15"	"OTUD5"	chrX	-	48936190	48936358	48934953	48935018	48944189	48944283	786	98	46			148	74	NA	NA	0.516		NA
793	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895454	48895037	48895101	48896758	48896858	793	2	9			148	74	NA	NA	0.1		NA
794	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895501	48895037	48895101	48896758	48896858	794	4	9			148	74	NA	NA	0.182		NA
795	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895037	48895101	48896758	48896858	795	8	9			148	74	NA	NA	0.308		NA
796	"ENSG00000102145.15"	"GATA1"	chrX	+	48791090	48791329	48786572	48786645	48791843	48792221	796	25	3			148	74	NA	NA	0.806		NA
797	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48599352	48599462	48600318	48600541	797	44	2			148	74	NA	NA	0.917		NA
798	"ENSG00000101940.18"	"WDR13"	chrX	+	48599598	48599717	48599352	48599462	48600318	48600535	798	36	2			148	74	NA	NA	0.9		NA
799	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575630	48575167	48575283	48576313	48576419	799	552	9			144	74	NA	NA	0.969		NA
800	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48574951	48575283	48576313	48576419	800	1165	9			148	74	NA	NA	0.985		NA
801	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575167	48575283	48576313	48576419	801	578	9			148	74	NA	NA	0.97		NA
802	"ENSG00000102317.18"	"RBM3"	chrX	+	48575814	48576083	48575560	48575667	48576313	48576419	802	8	595			148	74	NA	NA	0.007		NA
803	"ENSG00000102317.18"	"RBM3"	chrX	+	48575921	48576083	48575560	48575667	48576313	48576419	803	8	595			148	74	NA	NA	0.007		NA
808	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47652080	47652144	47657571	47657639	808	84	3			148	74	NA	NA	0.933		NA
809	"ENSG00000126756.12"	"UXT"	chrX	-	47657571	47657639	47657182	47657290	47657781	47657863	809	102	0			142	74	NA	NA	1.0		NA
812	"ENSG00000102226.10"	"USP11"	chrX	+	47240304	47240450	47239789	47239907	47240586	47240648	812	33	2			148	74	NA	NA	0.892		NA
813	"ENSG00000102226.10"	"USP11"	chrX	+	47245015	47245086	47244681	47244924	47245369	47245482	813	91	1			145	74	NA	NA	0.979		NA
814	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222342	47218709	47219105	47223551	47223759	814	7	67			148	74	NA	NA	0.05		NA
815	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222380	47218412	47218664	47223551	47223759	815	9	16			148	74	NA	NA	0.22		NA
816	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222380	47218690	47219105	47223551	47223759	816	8	67			148	74	NA	NA	0.056		NA
817	"ENSG00000102225.17"	"CDK16"	chrX	+	47222272	47222342	47218310	47218664	47223551	47223728	817	5	16			144	74	NA	NA	0.138		NA
818	"ENSG00000102225.17"	"CDK16"	chrX	+	47225771	47225866	47224987	47225102	47225964	47226027	818	103	9			148	74	NA	NA	0.851		NA
819	"ENSG00000102225.17"	"CDK16"	chrX	+	47226278	47226402	47225964	47226027	47226582	47226703	819	82	3			148	74	NA	NA	0.932		NA
820	"ENSG00000130985.17"	"UBA1"	chrX	+	47198166	47198355	47193836	47194024	47198802	47198919	820	0	29			148	74	NA	NA	0.0		NA
821	"ENSG00000130985.17"	"UBA1"	chrX	+	47198308	47198355	47193828	47194024	47198802	47198919	821	0	29			121	74	NA	NA	0.0		NA
822	"ENSG00000130985.17"	"UBA1"	chrX	+	47199208	47199377	47199047	47199106	47199479	47199566	822	135	19			148	74	NA	NA	0.78		NA
823	"ENSG00000130985.17"	"UBA1"	chrX	+	47200893	47201000	47199479	47199614	47201275	47201366	823	180	1			148	74	NA	NA	0.989		NA
824	"ENSG00000130985.17"	"UBA1"	chrX	+	47201275	47201366	47200893	47201000	47201477	47201610	824	235	3			148	74	NA	NA	0.975		NA
825	"ENSG00000130985.17"	"UBA1"	chrX	+	47211035	47211225	47210841	47210916	47212423	47212512	825	104	1			148	74	NA	NA	0.981		NA
826	"ENSG00000182872.16"	"RBM10"	chrX	+	47147356	47147498	47145220	47145485	47169314	47169498	826	56	2			148	74	NA	NA	0.933		NA
827	"ENSG00000182872.16"	"RBM10"	chrX	+	47171027	47171258	47169314	47169498	47173127	47173197	827	24	10			148	74	NA	NA	0.545		NA
828	"ENSG00000182872.16"	"RBM10"	chrX	+	47175018	47175092	47173127	47173197	47176499	47176586	828	3	21			148	74	NA	NA	0.067		NA
829	"ENSG00000182872.16"	"RBM10"	chrX	+	47179683	47179781	47179314	47179495	47179879	47180037	829	6	23			148	74	NA	NA	0.115		NA
832	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44873714	44873987	44974665	44974715	832	51	0			148	74	NA	NA	1.0		NA
833	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44873714	44873987	45010960	45011019	833	31	0			148	74	NA	NA	1.0		NA
835	"ENSG00000147050.17"	"KDM6A"	chrX	+	44974665	44974715	44961283	44961392	45010960	45011019	835	25	0			124	74	NA	NA	1.0		NA
837	"ENSG00000147050.17"	"KDM6A"	chrX	+	45020609	45020730	45010960	45011019	45034930	45034985	837	25	1			148	74	NA	NA	0.926		NA
838	"ENSG00000147050.17"	"KDM6A"	chrX	+	45051708	45051802	45037654	45037689	45053828	45053955	838	56	0			148	74	NA	NA	1.0		NA
843	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45062748	45061323	45061419	45063421	45063817	843	21	0			148	74	NA	NA	1.0		NA
844	"ENSG00000147050.17"	"KDM6A"	chrX	+	45068580	45069043	45063421	45063817	45069578	45070357	844	0	13			148	74	NA	NA	0.0		NA
845	"ENSG00000147050.17"	"KDM6A"	chrX	+	45079145	45079351	45078399	45078505	45082575	45082640	845	57	0			148	74	NA	NA	1.0		NA
846	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090832	45089742	45089930	45107409	45107536	846	26	0			148	74	NA	NA	1.0		NA
847	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45089742	45089930	45107409	45107536	847	56	0			148	74	NA	NA	1.0		NA
848	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45106649	45090816	45090864	45107409	45107536	848	0	30			148	74	NA	NA	0.0		NA
849	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45106713	45090722	45090864	45107409	45107536	849	0	30			148	74	NA	NA	0.0		NA
860	"ENSG00000147044.23"	"CASK"	chrX	-	41622616	41622634	41609903	41610025	41626603	41626703	860	0	11			92	74	NA	NA	0.0		NA
862	"ENSG00000147044.23"	"CASK"	chrX	-	41787177	41787283	41745496	41745601	41853114	41853193	862	31	0			148	74	NA	NA	1.0		NA
863	"ENSG00000215301.11"	"DDX3X"	chrX	+	41334125	41334297	41333347	41333699	41337407	41337465	863	40	0			148	74	NA	NA	1.0		NA
866	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41337465	41333347	41334297	41341483	41341616	866	42	0			132	74	NA	NA	1.0		NA
867	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41334161	41334297	41341483	41341616	867	90	0			148	74	NA	NA	1.0		NA
868	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41338912	41337407	41337465	41339035	41339083	868	0	48			148	74	NA	NA	0.0		NA
869	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337407	41337465	41341483	41341616	869	57	9			148	74	NA	NA	0.76		NA
870	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41337407	41337465	41341483	41341494	870	105	9			122	74	NA	NA	0.876		NA
871	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339038	41339083	41337407	41337465	41341483	41341616	871	50	9			119	74	NA	NA	0.776		NA
872	"ENSG00000215301.11"	"DDX3X"	chrX	+	41340635	41340814	41339035	41339083	41341483	41341616	872	0	78			148	74	NA	NA	0.0		NA
873	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341948	41342046	41341483	41341616	41342494	41342506	873	0	200			148	74	NA	NA	0.0		NA
874	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41340005	41342836	41343736	41343822	874	271	2			148	74	NA	NA	0.985		NA
875	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41340005	41342836	41344029	41344128	875	168	5			148	74	NA	NA	0.944		NA
876	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41342736	41342836	41343736	41343822	876	106	2			148	74	NA	NA	0.964		NA
877	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343288	41343351	41342736	41342836	41343736	41343822	877	83	2			137	74	NA	NA	0.957		NA
878	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41342639	41343351	41344029	41344109	878	193	3			148	74	NA	NA	0.97		NA
879	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41342736	41342836	41344029	41344109	879	89	5			148	74	NA	NA	0.899		NA
880	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344029	41344128	41343736	41343822	41344238	41344399	880	201	0			148	74	NA	NA	1.0		NA
881	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41346228	41346622	41347311	41347451	881	223	6			148	74	NA	NA	0.949		NA
882	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41346228	41346622	41347639	41347694	882	185	11			148	74	NA	NA	0.894		NA
883	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346504	41346622	41347639	41349851	883	266	11			148	74	NA	NA	0.924		NA
884	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41346493	41346622	41347639	41347915	884	107	11			148	74	NA	NA	0.829		NA
885	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41346858	41347012	41347639	41347915	885	159	20			148	74	NA	NA	0.799		NA
886	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347451	41346858	41347012	41347639	41347694	886	139	20			148	74	NA	NA	0.777		NA
887	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41346858	41347012	41347639	41349884	887	38	20			148	74	NA	NA	0.487		NA
888	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347311	41347451	41357832	41357990	888	101	0			148	74	NA	NA	1.0		NA
889	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347311	41347451	41364273	41364472	889	101	0			148	74	NA	NA	1.0		NA
895	"ENSG00000124486.14"	"USP9X"	chrX	+	41140655	41140771	41136803	41137022	41140965	41141217	895	14	19			148	74	NA	NA	0.269		NA
896	"ENSG00000124486.14"	"USP9X"	chrX	+	41140965	41141217	41136803	41137022	41141292	41141431	896	48	3			148	74	NA	NA	0.889		NA
897	"ENSG00000124486.14"	"USP9X"	chrX	+	41143290	41143443	41141292	41141431	41144521	41144626	897	96	4			148	74	NA	NA	0.923		NA
898	"ENSG00000124486.14"	"USP9X"	chrX	+	41150920	41151057	41148368	41148575	41152947	41153081	898	44	7			148	74	NA	NA	0.759		NA
899	"ENSG00000124486.14"	"USP9X"	chrX	+	41162789	41162877	41152947	41153081	41165871	41166214	899	181	4			148	74	NA	NA	0.958		NA
900	"ENSG00000124486.14"	"USP9X"	chrX	+	41165871	41166214	41152947	41153081	41167481	41167577	900	61	5			148	74	NA	NA	0.859		NA
901	"ENSG00000124486.14"	"USP9X"	chrX	+	41187991	41188117	41186516	41186642	41189308	41189475	901	84	3			148	74	NA	NA	0.933		NA
902	"ENSG00000124486.14"	"USP9X"	chrX	+	41219101	41219231	41218371	41218597	41223216	41223402	902	20	1			148	74	NA	NA	0.909		NA
903	"ENSG00000183337.18"	"BCOR"	chrX	-	40062138	40062393	40057154	40057321	40062745	40063071	903	68	1			148	74	NA	NA	0.971		NA
904	"ENSG00000183337.18"	"BCOR"	chrX	-	40071636	40071690	40070972	40071159	40072348	40075180	904	17	7			128	74	NA	NA	0.584		NA
915	"ENSG00000156313.15"	"RPGR"	chrX	-	38287860	38288041	38284407	38287245	38290958	38291024	915	17	0			148	74	NA	NA	1.0		NA
918	"ENSG00000156313.15"	"RPGR"	chrX	-	38291392	38291484	38290958	38291024	38297283	38297452	918	14	0			148	74	NA	NA	1.0		NA
954	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23783657	23783709	23785327	23785429	954	171	0			148	74	NA	NA	1.0		NA
955	"ENSG00000130066.17"	"SAT1"	chrX	+	23784293	23784403	23783799	23783883	23785327	23785429	955	112	88			148	74	NA	NA	0.389		NA
956	"ENSG00000123130.17"	"ACOT9"	chrX	-	23713134	23713208	23707716	23707944	23721880	23721984	956	36	6			148	74	NA	NA	0.75		NA
957	"ENSG00000123130.17"	"ACOT9"	chrX	-	23722669	23722753	23721880	23721984	23730526	23730564	957	35	0			148	74	NA	NA	1.0		NA
958	"ENSG00000123130.17"	"ACOT9"	chrX	-	23734340	23734367	23733171	23733217	23735918	23736016	958	20	0			101	74	NA	NA	1.0		NA
960	"ENSG00000123130.17"	"ACOT9"	chrX	-	23735918	23736016	23733171	23733217	23743124	23743276	960	10	0			148	74	NA	NA	1.0		NA
961	"ENSG00000123130.17"	"ACOT9"	chrX	-	23735918	23736016	23734340	23734367	23743124	23743276	961	33	3			148	74	NA	NA	0.846		NA
965	"ENSG00000102172.16"	"SMS"	chrX	+	21971896	21971990	21967195	21967316	21972506	21972571	965	14	0			148	74	NA	NA	1.0		NA
974	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19601499	19601650	19594948	19595000	19607937	19608045	974	0	38			148	74	NA	NA	0.0		NA
975	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19645399	19645475	19631863	19631958	19695611	19695741	975	26	0			148	74	NA	NA	1.0		NA
976	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19683822	19684028	19645399	19645475	19695611	19695741	976	38	2			148	74	NA	NA	0.905		NA
980	"ENSG00000044446.12"	"PHKA2"	chrX	-	18895137	18895191	18894081	18894404	18897162	18897333	980	53	6			128	74	NA	NA	0.836		NA
981	"ENSG00000044446.12"	"PHKA2"	chrX	-	18902791	18902910	18901484	18901603	18905757	18905815	981	8	30			148	74	NA	NA	0.118		NA
982	"ENSG00000044446.12"	"PHKA2"	chrX	-	18902817	18902910	18901484	18901603	18905757	18905859	982	1	30			148	74	NA	NA	0.016		NA
983	"ENSG00000044446.12"	"PHKA2"	chrX	-	18926452	18926587	18925667	18925777	18929227	18929306	983	15	4			148	74	NA	NA	0.652		NA
984	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18941528	18941675	18945077	18945158	984	69	3			148	74	NA	NA	0.92		NA
985	"ENSG00000044446.12"	"PHKA2"	chrX	-	18945077	18945158	18941528	18941675	18948743	18948826	985	17	5			148	74	NA	NA	0.63		NA
995	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852045	16852122	16852748	16852875	995	14	7			148	74	NA	NA	0.5		NA
996	"ENSG00000169895.6"	"SYAP1"	chrX	+	16756662	16756721	16754944	16755093	16757161	16757309	996	93	1			133	74	NA	NA	0.981		NA
997	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136240381	136240486	136236243	136236339	136241159	136241277	997	13	0			148	74	NA	NA	1.0		NA
998	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15808232	15808271	15804110	15804197	15809199	15809318	998	19	6			113	74	NA	NA	0.675		NA
1001	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15324871	15319451	15321772	15325019	15325152	1001	56	0			148	74	NA	NA	1.0		NA
1002	"ENSG00000165195.16"	"PIGA"	chrX	-	15325913	15326046	15324664	15325152	15331589	15331992	1002	15	0			148	74	NA	NA	1.0		NA
1006	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15325913	15326046	15335500	15335523	1006	10	0			148	74	NA	NA	1.0		NA
1007	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15325913	15326046	15335500	15335503	1007	14	0			148	74	NA	NA	1.0		NA
1012	"ENSG00000046651.16"	"OFD1"	chrX	+	13736107	13736296	13735247	13735346	13736477	13736678	1012	0	21			148	74	NA	NA	0.0		NA
1013	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736545	13735263	13735346	13736655	13736678	1013	21	0			142	74	NA	NA	1.0		NA
1015	"ENSG00000046651.16"	"OFD1"	chrX	+	13744414	13744519	13739001	13739032	13746318	13746455	1015	18	0			148	74	NA	NA	1.0		NA
1017	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746953	13746318	13746455	13749426	13749533	1017	23	9			148	74	NA	NA	0.561		NA
1018	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746318	13746455	13749426	13749533	1018	20	9			148	74	NA	NA	0.526		NA
1019	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13749426	13749533	13753367	13753441	1019	26	6			148	74	NA	NA	0.684		NA
1020	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13758448	13757659	13757790	13760114	13760720	1020	25	13			148	74	NA	NA	0.49		NA
1021	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13762343	13762444	13767126	13767284	1021	0	13			148	74	NA	NA	0.0		NA
1022	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13767284	13762343	13762444	13768053	13768224	1022	23	3			148	74	NA	NA	0.793		NA
1038	"ENSG00000101911.13"	"PRPS2"	chrX	+	12819506	12819680	12810021	12810146	12820643	12820803	1038	20	0			148	74	NA	NA	1.0		NA
1042	"ENSG00000005302.19"	"MSL3"	chrX	+	11759792	11759875	11758158	11758365	11760402	11760498	1042	55	0			148	74	NA	NA	1.0		NA
1044	"ENSG00000005302.19"	"MSL3"	chrX	+	11760402	11760498	11759401	11759875	11760836	11760937	1044	147	0			148	74	NA	NA	1.0		NA
1045	"ENSG00000005302.19"	"MSL3"	chrX	+	11761499	11761582	11760836	11760937	11762129	11762219	1045	168	0			148	74	NA	NA	1.0		NA
1046	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767046	11765537	11765729	11767144	11767286	1046	15	4			148	74	NA	NA	0.652		NA
1047	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767052	11765537	11765729	11767144	11767286	1047	23	4			148	74	NA	NA	0.742		NA
1048	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767169	11765537	11765729	11767818	11767986	1048	15	0			148	74	NA	NA	1.0		NA
1049	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767169	11765537	11765729	11768572	11769102	1049	17	15			148	74	NA	NA	0.362		NA
1050	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11765466	11765729	11772155	11772255	1050	44	0			148	74	NA	NA	1.0		NA
1051	"ENSG00000005302.19"	"MSL3"	chrX	+	11767818	11767862	11765537	11765729	11768572	11768682	1051	1	15			118	74	NA	NA	0.04		NA
1052	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11763779	11765729	11772155	11772168	1052	44	0			148	74	NA	NA	1.0		NA
1053	"ENSG00000005302.19"	"MSL3"	chrX	+	11768574	11768682	11765466	11765729	11772155	11772255	1053	29	0			148	74	NA	NA	1.0		NA
1054	"ENSG00000005302.19"	"MSL3"	chrX	+	11772620	11772705	11772155	11772255	11774979	11775231	1054	74	0			148	74	NA	NA	1.0		NA
1063	"ENSG00000101849.18"	"TBL1X"	chrX	+	9534899	9535034	9501779	9501849	9640272	9640360	1063	2	19			148	74	NA	NA	0.05		NA
1065	"ENSG00000101849.18"	"TBL1X"	chrX	+	9653544	9653689	9640272	9640360	9654214	9654322	1065	33	8			148	74	NA	NA	0.673		NA
1066	"ENSG00000101849.18"	"TBL1X"	chrX	+	9654214	9654322	9640272	9640360	9684042	9684070	1066	28	0			148	74	NA	NA	1.0		NA
1067	"ENSG00000101849.18"	"TBL1X"	chrX	+	9684042	9684188	9654214	9654322	9688016	9688149	1067	47	1			148	74	NA	NA	0.959		NA
1068	"ENSG00000101849.18"	"TBL1X"	chrX	+	9714901	9715003	9711610	9711776	9716219	9718862	1068	40	7			148	74	NA	NA	0.741		NA
1076	"ENSG00000183943.6"	"PRKX"	chrX	-	3611221	3611334	3608624	3608945	3612176	3612281	1076	52	8			148	74	NA	NA	0.765		NA
1077	"ENSG00000183943.6"	"PRKX"	chrX	-	3641851	3641971	3626418	3626514	3655148	3655412	1077	47	17			148	74	NA	NA	0.58		NA
1116	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50626760	50626153	50626278	50626833	50627052	1116	35	1			148	74	NA	NA	0.946		NA
1117	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627945	50628170	1117	42	0			148	74	NA	NA	1.0		NA
1118	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50578548	50578659	50577774	50577934	50579035	50579255	1118	55	19			148	74	NA	NA	0.591		NA
1120	"ENSG00000177989.14"	"ODF3B"	chr22	-	50531569	50531773	50531190	50531295	50531968	50532077	1120	11	0			148	74	NA	NA	1.0		NA
1121	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526141	50525751	50525918	50526245	50526476	1121	287	2			148	74	NA	NA	0.986		NA
1122	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50525751	50525918	50526245	50526476	1122	91	2			148	74	NA	NA	0.958		NA
1123	"ENSG00000025708.14"	"TYMP"	chr22	-	50527164	50527283	50526575	50526738	50527587	50527717	1123	165	1			148	74	NA	NA	0.988		NA
1124	"ENSG00000025708.14"	"TYMP"	chr22	-	50527164	50527283	50526575	50526738	50529903	50529990	1124	141	1			148	74	NA	NA	0.986		NA
1125	"ENSG00000025708.14"	"TYMP"	chr22	-	50527164	50527328	50526575	50526738	50527587	50527689	1125	131	1			148	74	NA	NA	0.985		NA
1126	"ENSG00000025708.14"	"TYMP"	chr22	-	50527587	50527717	50526575	50526738	50529903	50530011	1126	9	1			148	74	NA	NA	0.818		NA
1127	"ENSG00000025708.14"	"TYMP"	chr22	-	50527587	50527717	50527164	50527283	50529903	50530011	1127	42	10			148	74	NA	NA	0.677		NA
1129	"ENSG00000025708.14"	"TYMP"	chr22	-	50528511	50528610	50527196	50527717	50529135	50529338	1129	24	0			148	74	NA	NA	1.0		NA
1130	"ENSG00000025708.14"	"TYMP"	chr22	-	50529135	50529338	50527587	50527717	50529903	50529990	1130	4	8			148	74	NA	NA	0.2		NA
1131	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529719	50529135	50529338	50529903	50529990	1131	90	4			148	74	NA	NA	0.918		NA
1132	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529731	50529135	50529338	50529903	50530032	1132	65	4			148	74	NA	NA	0.89		NA
